MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60068.921319444446,-2257443.322268807,1199893.6540479541,-6403512.476804115,-4561.011900775405,5469.478328637309,2633.6825315028095,-68.3492459376551,-42.05768699272096,6888621.636240848,28827153.21159554,57810228.08586878,42738.55926625801,42790.62097798378,146.33046053349972
60068.92166666667,-2393019.2850831244,1363294.6755462976,-6321018.853967471,-4476.562654109832,5422.93279913068,2865.39810612591,-66.56804520968738,-43.855609113090196,6888594.032806253,28829159.82332407,57810455.57390282,40965.965936230605,41011.545016221906,146.28272780403495
60068.92201388889,-2525988.155544885,1525210.4530716483,-6231619.496261248,-4387.2209878067015,5370.4705322823975,3094.023216776322,-64.77134074924984,-45.428704128915534,6888562.463396771,28831320.69995805,57810716.042244256,39070.160895977264,39108.687191384786,148.73226009309292
60068.92236111111,-2656204.5626839334,1685464.2804827008,-6135410.850542851,-4293.081278015488,5312.145770200272,3319.3094596095143,-62.96220989401512,-46.820504471975774,6888526.6993302265,28833627.41607847,57811011.42765149,37059.38949165246,37090.35784735382,155.73089093342423
60068.92270833333,-2783526.0464644274,1843881.1775359488,-6032496.772197724,-4194.243173666103,5248.01906929547,3541.0115137581683,-61.14297669561996,-48.06431415015802,6888486.507963946,28836071.246050753,57811343.70140972,34942.398138974204,34965.56387634654,168.9686478935182
60068.923055555555,-2907813.2163017876,2000288.0727927801,-5922988.421788064,-4090.811603999606,5178.157365969791,3758.887504748203,-59.315425258101186,-49.185970227265514,6888441.651985365,28838644.279758595,57811714.87522,32728.396625463996,32743.913438389507,188.75918828696012
60068.92340277778,-3028929.907064939,2154514.0003560795,-5807004.163707605,-3982.896609388546,5102.633907110328,3972.6994395217325,-57.480945641417954,-50.2057808699578,6888391.901647711,28841339.51392354,57812126.898542665,30427.018203690495,30435.439643494417,214.02214090153575
60068.92375,-3146743.3272536774,2306390.2819448505,-5684669.435853479,-3870.613151792939,5021.528121301527,4182.213438015459,-55.640635552509835,-51.139903666790254,6888337.0237277085,28844150.0424858,57812581.7511166,28048.27819121456,28050.500259801407,243.28553627431393
60068.924097222225,-3261124.208569633,2455750.7178306566,-5556116.632295226,-3754.0810703707157,4934.925604307421,4387.200021762125,-53.79537250464347,-52.00133958657225,6888276.793814184,28847069.71695715,57813081.3398494,25602.53059927019,25599.74104192037,273.9590156003833
60068.92444444444,-3371946.9480700055,2602431.7652039537,-5421484.956960013,-3633.424850643322,4842.917942548623,4587.434563478024,-51.94586583088197,-52.800659324617634,6888210.986149421,28850093.108862314,57813627.583923414,23100.423546667265,23093.965221359715,302.58700501173735
60068.924791666665,-3479089.744446343,2746272.714012963,-5280920.278331049,-3508.773350894046,4745.6024044330325,4782.6973125572,-50.09269480695357,-53.54654108544264,6888139.369671269,28853213.09622334,57814222.4479125,20552.853320266855,20543.97604786059,327.45280656963587
60068.92513888889,-3582434.727877603,2887115.8584590266,-5134574.98716024,-3380.2599075308026,4643.081973288414,4972.773369607278,-48.23633703722964,-54.24617367680813,6888061.709485454,28856421.119305655,57814867.92936611,17970.917375448247,17960.522941113875,348.3642846159637
60068.92548611111,-3681868.0963674164,3024806.6700152154,-4982607.841166367,-3248.0223069816416,4535.4654098134515,5157.453148985738,-46.37718973641173,-54.905562140168364,6887977.769715551,28859709.18712378,57815566.03483921,15365.866315520114,15354.385600387945,364.53928031772375
60068.925833333335,-3777280.242872124,3159193.963811933,-4825183.802753646,-3112.2024461250076,4422.867063272731,5336.532681542926,-44.51558597641002,-55.52976206128991,6887887.312195843,28863069.09311248,57816318.79078127,12749.055283479058,12736.543058063959,375.2317759953439
60068.92618055556,-3868565.8778696554,3290130.071756179,-4662473.866740835,-2972.946169241528,4305.4067531649025,5509.813682559324,-42.651807150457685,-56.123061147587606,6887790.096972461,28866491.525961887,57817128.239262946,10131.894778439522,10118.17896381398,380.61150251701474
60068.92652777778,-3955624.145378505,3417471.000216011,-4494654.893104472,-2830.403248937099,4183.209683692774,5677.10370830554,-40.786092793323604,-56.689121155341006,6887685.884128439,28869966.1620956,57817996.422600515,7525.801375703997,7510.49428659829,381.8433835916221
60068.926875,-4038358.742167053,3541076.5892902734,-4321909.420715086,-2684.7273646353465,4056.40639520343,5838.2163509959555,-38.91864819533313,-57.23108989395804,6887574.4325919645,28873482.013252832,57818925.39328074,4942.148226412761,4924.597941250683,380.8592519275844
60068.92722222222,-4116678.031191608,3660810.6783150826,-4144425.4890864957,-2536.0759707048433,3925.132769663702,5992.971530692926,-37.049650503259166,-57.75169046935243,6887455.5127897635,28877028.17818514,57819917.1077678,2392.2157747659317,2371.5534074646234,379.4533404670656
