MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360,dtm2000_rho,nrlmsise00_rho
60068.920277777775,-314.92089638859034,-55.34981310678025,-55.34981310678025,7.426830621651278e-12,1.305323627609883e-12,1.305323627609883e-12,3.806801230446178e-13,1.305323627609883e-12,"(5.893505892444345e-13, Timestamp('2023-05-04 22:05:12'))","(5.484834376074471e-13, Timestamp('2023-05-04 22:05:12'))"
60068.920625,-377.4119362682104,-80.12382258073642,-80.12382258073642,8.901617163762842e-12,1.889796071007434e-12,1.889796071007434e-12,3.8068681477099685e-13,1.889796071007434e-12,"(5.937880128473302e-13, Timestamp('2023-05-04 22:05:42'))","(5.53942895042951e-13, Timestamp('2023-05-04 22:05:42'))"
60068.92097222222,-421.9018775895238,-104.5365407956498,-104.5365407956498,9.95203900770358e-12,2.4658618199866865e-12,2.4658618199866865e-12,3.798185703945457e-13,2.4658618199866865e-12,"(5.990683025534613e-13, Timestamp('2023-05-04 22:06:12'))","(5.597803263711546e-13, Timestamp('2023-05-04 22:06:12'))"
60068.921319444446,-460.05433251708746,-128.2377269104123,-128.2377269104123,1.0853082322625588e-11,3.025239648130886e-12,3.025239648130886e-12,3.789668510535889e-13,3.025239648130886e-12,"(6.051168553108721e-13, Timestamp('2023-05-04 22:06:42'))","(5.660014882237621e-13, Timestamp('2023-05-04 22:06:42'))"
60068.92166666667,-492.6017985679209,-151.0104813890066,-151.0104813890066,1.1621957741605463e-11,3.562791362810148e-12,3.562791362810148e-12,3.783819028285749e-13,3.562791362810148e-12,"(6.118418158149793e-13, Timestamp('2023-05-04 22:07:12'))","(5.725976037243975e-13, Timestamp('2023-05-04 22:07:12'))"
60068.92201388889,-518.859965223819,-172.64868632046614,-172.64868632046614,1.2242460263237226e-11,4.073632238838583e-12,4.073632238838583e-12,3.781559918183732e-13,4.073632238838583e-12,"(6.191368144610277e-13, Timestamp('2023-05-04 22:07:42'))","(5.795576124922517e-13, Timestamp('2023-05-04 22:07:42'))"
60068.92236111111,-538.5524030588567,-192.97667058371007,-192.97667058371007,1.2708013238756868e-11,4.553596030061723e-12,4.553596030061723e-12,3.78328406230281e-13,4.553596030061723e-12,"(6.268845780589501e-13, Timestamp('2023-05-04 22:08:12'))","(5.86871316173648e-13, Timestamp('2023-05-04 22:08:12'))"
60068.92270833333,-551.4349370002747,-211.8428951319503,-211.8428951319503,1.3012807596157183e-11,4.999086292865045e-12,4.999086292865045e-12,3.789167588349843e-13,4.999086292865045e-12,"(6.349612280098373e-13, Timestamp('2023-05-04 22:08:42'))","(5.945294580310551e-13, Timestamp('2023-05-04 22:08:42'))"
60068.923055555555,-557.6100543774664,-229.1312530942261,-229.1312530942261,1.3159225004441643e-11,5.407344597440661e-12,5.407344597440661e-12,3.7992845466926153e-13,5.407344597440661e-12,"(6.432409353392869e-13, Timestamp('2023-05-04 22:09:12'))","(6.025227008713485e-13, Timestamp('2023-05-04 22:09:12'))"
60068.92340277778,-557.4770294092596,-244.76676625208486,-244.76676625208486,1.3156660418545447e-11,5.7765846042780136e-12,5.7765846042780136e-12,3.8136553929100725e-13,5.7765846042780136e-12,"(6.516006981118467e-13, Timestamp('2023-05-04 22:09:42'))","(6.108401858163727e-13, Timestamp('2023-05-04 22:09:42'))"
60068.92375,-551.3205741643906,-258.70103024809873,-258.70103024809873,1.3011815725414488e-11,6.105649401285411e-12,6.105649401285411e-12,3.832270025008517e-13,6.105649401285411e-12,"(6.599250212223814e-13, Timestamp('2023-05-04 22:10:12'))","(6.194680069351592e-13, Timestamp('2023-05-04 22:10:12'))"
60068.924097222225,-539.7848320715129,-270.9220651099863,-270.9220651099863,1.2739885182628494e-11,6.394244146683535e-12,6.394244146683535e-12,3.8550986458352545e-13,6.394244146683535e-12,"(6.681100425825898e-13, Timestamp('2023-05-04 22:10:42'))","(6.283875950825906e-13, Timestamp('2023-05-04 22:10:42'))"
60068.92444444444,-524.1608822643757,-281.4736824914192,-281.4736824914192,1.2371341544913906e-11,6.643393621749989e-12,6.643393621749989e-12,3.8820977030822676e-13,6.643393621749989e-12,"(6.760670960220458e-13, Timestamp('2023-05-04 22:11:12'))","(6.375743629787243e-13, Timestamp('2023-05-04 22:11:12'))"
60068.924791666665,-506.11366084218025,-290.45928162544965,-290.45928162544965,1.1945488457291545e-11,6.8555312065602215e-12,6.8555312065602215e-12,3.913212960483533e-13,6.8555312065602215e-12,"(6.837254626322041e-13, Timestamp('2023-05-04 22:11:42'))","(6.469966762305063e-13, Timestamp('2023-05-04 22:11:42'))"
60068.92513888889,-487.01222294941545,-298.0190101379099,-298.0190101379099,1.1494652483902708e-11,7.033960943291894e-12,7.033960943291894e-12,3.948379955774071e-13,7.033960943291894e-12,"(6.910340530986811e-13, Timestamp('2023-05-04 22:12:12'))","(6.566151438258531e-13, Timestamp('2023-05-04 22:12:12'))"
60068.92548611111,-467.0356524027884,-304.27888577734984,-304.27888577734984,1.1023074397323603e-11,7.181654715657062e-12,7.181654715657062e-12,3.9875245640147215e-13,7.181654715657062e-12,"(6.979623318227571e-13, Timestamp('2023-05-04 22:12:42'))","(6.663826792238951e-13, Timestamp('2023-05-04 22:12:42'))"
60068.925833333335,-445.2981077618897,-309.315286562512,-309.315286562512,1.0509861067480939e-11,7.300414331781438e-12,7.300414331781438e-12,4.030562700822321e-13,7.300414331781438e-12,"(7.045003199187643e-13, Timestamp('2023-05-04 22:13:12'))","(6.762452560208157e-13, Timestamp('2023-05-04 22:13:12'))"
60068.92618055556,-421.1899710521102,-313.1730343035326,-313.1730343035326,9.940640927896309e-12,7.391298217606442e-12,7.391298217606442e-12,4.0773998475239634e-13,7.391298217606442e-12,"(7.106578550398226e-13, Timestamp('2023-05-04 22:13:42'))","(6.861435150200153e-13, Timestamp('2023-05-04 22:13:42'))"
60068.92652777778,-394.9769955575466,-315.8998330119997,-315.8998330119997,9.321705090601539e-12,7.45543440410088e-12,7.45543440410088e-12,4.1279302837212696e-13,7.45543440410088e-12,"(7.164632118432709e-13, Timestamp('2023-05-04 22:14:12'))","(6.960152145554866e-13, Timestamp('2023-05-04 22:14:12'))"
60068.926875,-367.26924020424485,-317.5569106633625,-317.5569106633625,8.667471420557466e-12,7.494271630383608e-12,7.494271630383608e-12,4.182036388393501e-13,7.494271630383608e-12,"(7.219612936010579e-13, Timestamp('2023-05-04 22:14:42'))","(7.057985189837668e-13, Timestamp('2023-05-04 22:14:42'))"
60068.92722222222,-338.1918266005814,-318.20175178640056,-318.20175178640056,7.980911769389499e-12,7.509170553881372e-12,7.509170553881372e-12,4.239587022901271e-13,7.509170553881372e-12,"(7.272113960948246e-13, Timestamp('2023-05-04 22:15:12'))","(7.154358235182591e-13, Timestamp('2023-05-04 22:15:12'))"
60068.927569444444,-307.22645719721913,-317.8691671018799,-317.8691671018799,7.2498155550344435e-12,7.500958261031924e-12,7.500958261031924e-12,4.300436453529724e-13,7.500958261031924e-12,"(7.322849373906477e-13, Timestamp('2023-05-04 22:15:42'))","(7.248780944286328e-13, Timestamp('2023-05-04 22:15:42'))"
60068.92791666667,-273.8516326919198,-316.5745337368811,-316.5745337368811,6.461898740697686e-12,7.470003230518145e-12,7.470003230518145e-12,4.3644237444041253e-13,7.470003230518145e-12,"(7.372632757424089e-13, Timestamp('2023-05-04 22:16:12'))","(7.340893779906759e-13, Timestamp('2023-05-04 22:16:12'))"
60068.92826388889,-237.88844384998083,-314.32635974011254,-314.32635974011254,5.612964470583847e-12,7.416512802537931e-12,7.416512802537931e-12,4.4313715487624586e-13,7.416512802537931e-12,"(7.422355469180656e-13, Timestamp('2023-05-04 22:16:42'))","(7.430509022871348e-13, Timestamp('2023-05-04 22:16:42'))"
60068.928611111114,-199.45312792807817,-311.1354366342227,-311.1354366342227,4.705781396885992e-12,7.340749001205364e-12,7.340749001205364e-12,4.5010852508371977e-13,7.340749001205364e-12,"(7.472967469593697e-13, Timestamp('2023-05-04 22:17:12'))","(7.517644767777587e-13, Timestamp('2023-05-04 22:17:12'))"
60068.92895833333,-158.92564812675118,-307.02165856645314,-307.02165856645314,3.749339973031796e-12,7.243189444989016e-12,7.243189444989016e-12,4.573352053241346e-13,7.243189444989016e-12,"(7.525460290273962e-13, Timestamp('2023-05-04 22:17:42'))","(7.602546990801807e-13, Timestamp('2023-05-04 22:17:42'))"
60068.92930555555,-116.84307546913624,-302.0169590112606,-302.0169590112606,2.7563341817356193e-12,7.124595653137142e-12,7.124595653137142e-12,4.647940202354759e-13,7.124595653137142e-12,"(7.58085244749964e-13, Timestamp('2023-05-04 22:18:12'))","(7.685696432957934e-13, Timestamp('2023-05-04 22:18:12'))"
60068.92965277778,-73.72165410965681,-296.1632332445528,-296.1632332445528,1.7389630366677192e-12,6.9859652723773524e-12,6.9859652723773524e-12,4.724597758673628e-13,6.9859652723773524e-12,"(7.640176034630857e-13, Timestamp('2023-05-04 22:18:42'))","(7.767797061723829e-13, Timestamp('2023-05-04 22:18:42'))"
60068.93,-30.13760633766651,-289.51259257188065,-289.51259257188065,7.108351894495306e-13,6.828536290609463e-12,6.828536290609463e-12,4.803052670862183e-13,6.828536290609463e-12,"(7.704466632283052e-13, Timestamp('2023-05-04 22:19:12'))","(7.849748198768131e-13, Timestamp('2023-05-04 22:19:12'))"
60068.930347222224,13.295140597969294,-282.12703810432333,-282.12703810432333,-3.135571103514296e-13,6.65377986551802e-12,6.65377986551802e-12,4.883011416173176e-13,6.65377986551802e-12,"(7.77475143052976e-13, Timestamp('2023-05-04 22:19:42'))","(7.932597239731725e-13, Timestamp('2023-05-04 22:19:42'))"
60068.93069444445,55.84478185325861,-274.0800900100952,-274.0800900100952,-1.3169482891881322e-12,6.463438367218948e-12,6.463438367218948e-12,4.964159249875959e-13,6.463438367218948e-12,"(7.852039362393345e-13, Timestamp('2023-05-04 22:20:12'))","(8.017480717957665e-13, Timestamp('2023-05-04 22:20:12'))"
60068.93104166666,97.00248331204057,-265.4502627235339,-265.4502627235339,-2.287338352530207e-12,6.25937136746882e-12,6.25937136746882e-12,5.046159096668492e-13,6.25937136746882e-12,"(7.937307683519135e-13, Timestamp('2023-05-04 22:20:42'))","(8.105553643217708e-13, Timestamp('2023-05-04 22:20:42'))"
60068.93138888889,136.57823649793863,-256.31325137759137,-256.31325137759137,-3.2202505584825147e-12,6.043370540280884e-12,6.043370540280884e-12,5.128651439778116e-13,6.043370540280884e-12,"(8.031487762832903e-13, Timestamp('2023-05-04 22:21:12'))","(8.197916415440554e-13, Timestamp('2023-05-04 22:21:12'))"
60068.93173611111,174.47440559789538,-246.74019233369165,-246.74019233369165,-4.113389614795276e-12,5.817119945014096e-12,5.817119945014096e-12,5.211253259327168e-13,5.817119945014096e-12,"(8.135446438347903e-13, Timestamp('2023-05-04 22:21:42'))","(8.295542484355915e-13, Timestamp('2023-05-04 22:21:42'))"
60068.93208333333,210.25465229153633,-236.80552179836062,-236.80552179836062,-4.9564780807172785e-12,5.582380058629692e-12,5.582380058629692e-12,5.293557159360622e-13,5.582380058629692e-12,"(8.249964470442698e-13, Timestamp('2023-05-04 22:22:12'))","(8.399214808174412e-13, Timestamp('2023-05-04 22:22:12'))"
60068.93243055556,243.1806134097278,-226.59305083648638,-226.59305083648638,-5.732124831193959e-12,5.341131577324416e-12,5.341131577324416e-12,5.375128516824284e-13,5.341131577324416e-12,"(8.375709428252288e-13, Timestamp('2023-05-04 22:22:42'))","(8.509473940461885e-13, Timestamp('2023-05-04 22:22:42'))"
60068.93277777778,272.7596645876765,-216.18986926514967,-216.18986926514967,-6.428738562150255e-12,5.095431362228927e-12,5.095431362228927e-12,5.455499141060496e-13,5.095431362228927e-12,"(8.513203391534609e-13, Timestamp('2023-05-04 22:23:12'))","(8.626582181746578e-13, Timestamp('2023-05-04 22:23:12'))"
60068.933125,298.8411658219993,-205.67903181439152,-205.67903181439152,-7.042792920820875e-12,4.847239921713129e-12,4.847239921713129e-12,5.534151911484232e-13,4.847239921713129e-12,"(8.662786876082933e-13, Timestamp('2023-05-04 22:23:42'))","(8.750507415655104e-13, Timestamp('2023-05-04 22:23:42'))"
60068.93347222222,321.3880645111203,-195.13768988788127,-195.13768988788127,-7.573440385306821e-12,4.598377551887037e-12,4.598377551887037e-12,5.610464389830412e-13,4.598377551887037e-12,"(8.824577704272757e-13, Timestamp('2023-05-04 22:24:12'))","(8.880925412569874e-13, Timestamp('2023-05-04 22:24:12'))"
60068.93381944444,340.0470727905631,-184.64387101183334,-184.64387101183334,-8.012382256513419e-12,4.350683756011508e-12,4.350683756011508e-12,5.684070179787013e-13,4.350683756011508e-12,"(8.998429102890449e-13, Timestamp('2023-05-04 22:24:42'))","(9.01724277710559e-13, Timestamp('2023-05-04 22:24:42'))"
60068.934166666666,353.809777058661,-174.28899316432384,-174.28899316432384,-8.335889222560533e-12,4.1063131488549376e-12,4.1063131488549376e-12,5.75500289355805e-13,4.1063131488549376e-12,"(9.18388403955359e-13, Timestamp('2023-05-04 22:25:12'))","(9.158633228476754e-13, Timestamp('2023-05-04 22:25:12'))"
60068.93451388889,361.07580402493477,-164.18777057584725,-164.18777057584725,-8.50629474518051e-12,3.867967763289355e-12,3.867967763289355e-12,5.823218441474226e-13,3.867967763289355e-12,"(9.380132733831212e-13, Timestamp('2023-05-04 22:25:42'))","(9.304087948991392e-13, Timestamp('2023-05-04 22:25:42'))"
60068.93486111111,361.09266573935747,-154.46035508852867,-154.46035508852867,-8.505918384937039e-12,3.638476487472501e-12,3.638476487472501e-12,5.888643815555265e-13,3.638476487472501e-12,"(9.58597385997366e-13, Timestamp('2023-05-04 22:26:12'))","(9.452472695674238e-13, Timestamp('2023-05-04 22:26:12'))"
60068.935208333336,355.4024993032217,-145.19012137231502,-145.19012137231502,-8.37113163867871e-12,3.4198004263510552e-12,3.4198004263510552e-12,5.951197484957543e-13,3.4198004263510552e-12,"(9.79978318267511e-13, Timestamp('2023-05-04 22:26:42'))","(9.602586639690716e-13, Timestamp('2023-05-04 22:26:42'))"
60068.93555555555,345.7314495295286,-136.4236647490678,-136.4236647490678,-8.142624940869492e-12,3.213033516685329e-12,3.213033516685329e-12,6.010800046657837e-13,3.213033516685329e-12,"(1.0019498008362817e-12, Timestamp('2023-05-04 22:27:12'))","(9.753222070958437e-13, Timestamp('2023-05-04 22:27:12'))"
60068.935902777775,332.61035104468465,-128.19499780531777,-128.19499780531777,-7.832923379987318e-12,3.018972778065451e-12,3.018972778065451e-12,6.06737936983541e-13,3.018972778065451e-12,"(1.0242616042521624e-12, Timestamp('2023-05-04 22:27:42'))","(9.903214968374525e-13, Timestamp('2023-05-04 22:27:42'))"
60068.93625,317.02000606432557,-120.5188770489446,-120.5188770489446,-7.465143548864837e-12,2.837961959207741e-12,2.837961959207741e-12,6.120874773205522e-13,2.837961959207741e-12,"(1.0466216669785442e-12, Timestamp('2023-05-04 22:28:12'))","(1.0051486958883084e-12, Timestamp('2023-05-04 22:28:12'))"
60068.93659722222,300.3162616491318,-113.38607808796026,-113.38607808796026,-7.0712231597117414e-12,2.669779708103884e-12,2.669779708103884e-12,6.171239341111887e-13,2.669779708103884e-12,"(1.0687005430517778e-12, Timestamp('2023-05-04 22:28:42'))","(1.0197074100616826e-12, Timestamp('2023-05-04 22:28:42'))"
60068.936944444446,282.97460850328207,-106.78006664477289,-106.78006664477289,-6.662361819188808e-12,2.514032770739994e-12,2.514032770739994e-12,6.218442128430498e-13,2.514032770739994e-12,"(1.0901386201329465e-12, Timestamp('2023-05-04 22:29:12'))","(1.0339144106932529e-12, Timestamp('2023-05-04 22:29:12'))"
60068.93729166667,264.56660667806864,-102.37062320013841,-100.69241626243122,-6.228474816163885e-12,2.4100276921679986e-12,2.3705190414767198e-12,6.262469729676568e-13,2.3705190414767198e-12,"(1.1105560505574505e-12, Timestamp('2023-05-04 22:29:42'))","(1.0477001662988094e-12, Timestamp('2023-05-04 22:29:42'))"
60068.93763888889,244.4251448251307,-98.35930335093289,-95.12600398682538,-5.753861784770611e-12,2.3154157774253863e-12,2.239302668591305e-12,6.303326819919147e-13,2.239302668591305e-12,"(1.129565145825209e-12, Timestamp('2023-05-04 22:30:12'))","(1.0610082809340184e-12, Timestamp('2023-05-04 22:30:12'))"
60068.93798611111,222.9612211585045,-94.68662275945147,-90.07700041308999,-5.248203641746919e-12,2.228794208287889e-12,2.1202899730690935e-12,6.341036344195653e-13,2.1202899730690935e-12,"(1.1467849241536435e-12, Timestamp('2023-05-04 22:30:42'))","(1.0737941766574232e-12, Timestamp('2023-05-04 22:30:42'))"
60068.93833333333,201.77763929590583,-91.26118554603309,-85.51677166763693,-4.749228553109446e-12,2.148009213004177e-12,2.0128032778601494e-12,6.375640422819771e-13,2.0128032778601494e-12,"(1.1618573268906476e-12, Timestamp('2023-05-04 22:31:12'))","(1.0860234524689997e-12, Timestamp('2023-05-04 22:31:12'))"
60068.938680555555,181.871632874012,-88.00643300879747,-81.40310390545771,-4.28040206562395e-12,2.0712571371699624e-12,1.9158458556673094e-12,6.407200674806927e-13,1.9158458556673094e-12,"(1.1744639796103514e-12, Timestamp('2023-05-04 22:31:42'))","(1.0976699641526843e-12, Timestamp('2023-05-04 22:31:42'))"
60068.93902777778,162.7385396026075,-84.88904434430103,-77.70398809472945,-3.8298381273931005e-12,1.9977523420184274e-12,1.8286614650862097e-12,6.435798162226884e-13,1.8286614650862097e-12,"(1.184342451678944e-12, Timestamp('2023-05-04 22:32:12'))","(1.1087138676057564e-12, Timestamp('2023-05-04 22:32:12'))"
60068.939375,142.98402868583798,-81.91023018807172,-74.41013709800457,-3.3647187507837067e-12,1.9275221850152846e-12,1.7510290194169104e-12,6.461533409096233e-13,1.7510290194169104e-12,"(1.1913009211020211e-12, Timestamp('2023-05-04 22:32:42'))","(1.1191398490997354e-12, Timestamp('2023-05-04 22:32:42'))"
60068.939722222225,121.3620577044785,-79.0959397153308,-71.53113423326216,-2.8557239611826447e-12,1.861176174413141e-12,1.6831716424742263e-12,6.484524474678371e-13,1.6831716424742263e-12,"(1.1952297462447937e-12, Timestamp('2023-05-04 22:33:12'))","(1.128935302001922e-12, Timestamp('2023-05-04 22:33:12'))"
60068.94006944444,97.31785086169839,-76.5426788708816,-69.0840474927555,-2.2898058615229926e-12,1.800983819343645e-12,1.6254885972713478e-12,6.504906606795465e-13,1.6254885972713478e-12,"(1.1961095569453059e-12, Timestamp('2023-05-04 22:33:42'))","(1.1380890452632487e-12, Timestamp('2023-05-04 22:33:42'))"
60068.940416666665,70.9510412029922,-74.77132052816451,-67.08354622567339,-1.6693158404420524e-12,1.759198281690208e-12,1.5783225228105686e-12,6.522830443925534e-13,1.5783225228105686e-12,"(1.1940146056157897e-12, Timestamp('2023-05-04 22:34:12'))","(1.1465900752662644e-12, Timestamp('2023-05-04 22:34:12'))"
60068.94076388889,42.93422348797321,-71.72728585693986,-65.53400017336851,-1.0100843271768976e-12,1.6874791573982245e-12,1.541773929855054e-12,6.538460690042709e-13,1.541773929855054e-12,"(1.189111341043922e-12, Timestamp('2023-05-04 22:34:42'))","(1.1544266200375058e-12, Timestamp('2023-05-04 22:34:42'))"
60068.94111111111,14.570197232067585,-66.23576762992889,-64.42144187607079,-3.4276330768218294e-13,1.558193786816789e-12,1.515511845954886e-12,6.55197571825173e-13,1.515511845954886e-12,"(1.181652321093216e-12, Timestamp('2023-05-04 22:35:12'))","(1.1615855276598814e-12, Timestamp('2023-05-04 22:35:12'))"
60068.941458333335,-12.53359230607748,-60.154461897226675,-63.71064941620786,2.9483553669572405e-13,1.4150510583874158e-12,1.498705483243811e-12,6.563565455813225e-13,1.498705483243811e-12,"(1.1719654756040251e-12, Timestamp('2023-05-04 22:35:42'))","(1.168051527756147e-12, Timestamp('2023-05-04 22:35:42'))"
60068.94180555556,-37.31988271325827,-53.744761982622244,-63.354017433735564,8.778499653675112e-13,1.2642011178767437e-12,1.4902330330834496e-12,6.573430960356126e-13,1.4902330330834496e-12,"(1.1604401237704852e-12, Timestamp('2023-05-04 22:36:12'))","(1.1738069292687815e-12, Timestamp('2023-05-04 22:36:12'))"
60068.94215277778,-59.39132446795702,-47.06704518180341,-63.30118152752519,1.3969443152107964e-12,1.1070647403386943e-12,1.4889081271240557e-12,6.581782675543274e-13,1.4889081271240557e-12,"(1.147510330932262e-12, Timestamp('2023-05-04 22:36:42'))","(1.1788313016724115e-12, Timestamp('2023-05-04 22:36:42'))"
60068.9425,-78.3364601880312,-40.16262287547191,-63.499014141479215,1.84245248218561e-12,9.446140919615318e-13,1.4934797403467904e-12,6.588839139998296e-13,1.4934797403467904e-12,"(1.1336371275959446e-12, Timestamp('2023-05-04 22:37:12'))","(1.1831015055392482e-12, Timestamp('2023-05-04 22:37:12'))"
60068.94284722222,-93.53998271003366,-33.073956500242154,-63.88915659042148,2.199915435793581e-12,7.778482026578727e-13,1.5025739549129199e-12,6.594825079686675e-13,1.5025739549129199e-12,"(1.1192906323554955e-12, Timestamp('2023-05-04 22:37:42'))","(1.1865919905408822e-12, Timestamp('2023-05-04 22:37:42'))"
60068.943194444444,-104.82142857834697,-25.84510692556699,-64.4139293082154,2.4651033139543604e-12,6.078037629882176e-13,1.5148333003668338e-12,6.599970340563662e-13,1.5148333003668338e-12,"(1.1049333842605763e-12, Timestamp('2023-05-04 22:38:12'))","(1.1892756951602364e-12, Timestamp('2023-05-04 22:38:12'))"
60068.94354166667,-112.95355286821723,-18.53708385669937,-65.02835492289896,2.6562025665960706e-12,4.359159005367246e-13,1.5291992049975314e-12,6.604508740673283e-13,1.5291992049975314e-12,"(1.0910055665707124e-12, Timestamp('2023-05-04 22:38:42'))","(1.1911254650270731e-12, Timestamp('2023-05-04 22:38:42'))"
60068.94388888889,-119.31357810273767,-11.232142585453888,-65.70692021264695,2.805609498710471e-12,2.6411919271656427e-13,1.5450710842053227e-12,6.608676282994494e-13,1.5450710842053227e-12,"(1.0779125805009216e-12, Timestamp('2023-05-04 22:39:12'))","(1.1921159169427718e-12, Timestamp('2023-05-04 22:39:12'))"
60068.944236111114,-124.24539132788777,-4.011615284097691,-66.42961738690917,2.921416120733468e-12,9.432621553112866e-14,1.5619778975633733e-12,6.612709470942013e-13,1.5619778975633733e-12,"(1.066015326165519e-12, Timestamp('2023-05-04 22:39:42'))","(1.192225827020337e-12, Timestamp('2023-05-04 22:39:42'))"
60068.94458333333,-126.88336927816272,3.0623381306727726,-67.16685826363178,2.9832746177326875e-12,-7.200152130357533e-14,1.5792233808944704e-12,6.616844151148165e-13,1.5792233808944704e-12,"(1.0556232119708544e-12, Timestamp('2023-05-04 22:40:12'))","(1.1914409950199955e-12, Timestamp('2023-05-04 22:40:12'))"
60068.94493055555,-128.35394838824868,9.919519525393843,-67.90405212055488,3.017676261245868e-12,-2.332136951813977e-13,1.5964639085879586e-12,6.621315389689705e-13,1.5964639085879586e-12,"(1.0469897128484603e-12, Timestamp('2023-05-04 22:40:42'))","(1.1897574787179627e-12, Timestamp('2023-05-04 22:40:42'))"
60068.94527777778,-131.2479854412377,16.468067805779476,-68.65814656484872,3.0855343834601216e-12,-3.871510048177855e-13,1.6140977038107246e-12,6.626356015992222e-13,1.6140977038107246e-12,"(1.0403097539077429e-12, Timestamp('2023-05-04 22:41:12'))","(1.1871845685400676e-12, Timestamp('2023-05-04 22:41:12'))"
60068.945625,-136.64391643181443,22.625896879285573,-69.45797915151891,3.212193880953415e-12,-5.318844000127216e-13,1.632802260356995e-12,6.632195467487508e-13,1.632802260356995e-12,"(1.0357187304773915e-12, Timestamp('2023-05-04 22:41:42'))","(1.183747507815915e-12, Timestamp('2023-05-04 22:41:42'))"
60068.945972222224,-144.55651414766908,28.333492025981347,-70.33121793054391,3.397990070663943e-12,-6.660158149163079e-13,1.6532273318486327e-12,6.639057685259889e-13,1.6532273318486327e-12,"(1.033292576502198e-12, Timestamp('2023-05-04 22:42:12'))","(1.1794895000172552e-12, Timestamp('2023-05-04 22:42:12'))"
60068.94631944445,-154.945955067873,33.53498698156327,-71.30380111603044,3.641974112551117e-12,-7.882332546086304e-13,1.6759817813722364e-12,6.647161502460722e-13,1.6759817813722364e-12,"(1.0330490216656666e-12, Timestamp('2023-05-04 22:42:42'))","(1.174473340825881e-12, Timestamp('2023-05-04 22:42:42'))"
60068.94666666666,-167.56379121541977,38.16389225733777,-72.39766463988714,3.9382932740910045e-12,-8.96975409185991e-13,1.7015802378486989e-12,6.656720071943238e-13,1.7015802378486989e-12,"(1.0349493327296397e-12, Timestamp('2023-05-04 22:43:12'))","(1.168781959892299e-12, Timestamp('2023-05-04 22:43:12'))"
60068.94701388889,-181.90622159466147,42.151954748295246,-73.6280978640981,4.27509386897871e-12,-9.90639911764258e-13,1.7303807808441e-12,6.667940867268239e-13,1.7303807808441e-12,"(1.0389006715140787e-12, Timestamp('2023-05-04 22:43:42'))","(1.162518051782751e-12, Timestamp('2023-05-04 22:43:42'))"
60068.94736111111,-197.80106435716152,45.43822026830166,-75.0077974917988,4.648318125911746e-12,-1.0677965943648375e-12,1.7626806296465842e-12,6.681025755798063e-13,1.7626806296465842e-12,"(1.0447590492947394e-12, Timestamp('2023-05-04 22:44:12'))","(1.155802735122578e-12, Timestamp('2023-05-04 22:44:12'))"
60068.94770833333,-215.1943104825914,47.972802430329224,-76.54830862356575,5.056685173206498e-12,-1.1272758941562944e-12,1.798749680615435e-12,6.696171394477536e-13,1.798749680615435e-12,"(1.0523330701413212e-12, Timestamp('2023-05-04 22:44:42'))","(1.1487733778098028e-12, Timestamp('2023-05-04 22:44:42'))"
60068.94805555556,-233.33277848735452,49.720453232216336,-78.25248764382432,5.482485650452725e-12,-1.1682527981999966e-12,1.8386535462386685e-12,6.713569888666739e-13,1.8386535462386685e-12,"(1.0613886743261756e-12, Timestamp('2023-05-04 22:45:12'))","(1.1415807358470166e-12, Timestamp('2023-05-04 22:45:12'))"
60068.94840277778,-250.95329870283604,50.65833920712272,-80.1094856122008,5.896032887993275e-12,-1.1901944926015803e-12,1.8821356971643673e-12,6.733409722021469e-13,1.8821356971643673e-12,"(1.071655102030793e-12, Timestamp('2023-05-04 22:45:42'))","(1.1343855914687494e-12, Timestamp('2023-05-04 22:45:42'))"
60068.94875,-266.96120255067945,50.77317970947673,-82.09726983495057,6.271608008626622e-12,-1.1927931004466571e-12,1.9286768641428805e-12,6.755878554459647e-13,1.9286768641428805e-12,"(1.0828324357165347e-12, Timestamp('2023-05-04 22:46:12'))","(1.1273553050214157e-12, Timestamp('2023-05-04 22:46:12'))"
60068.94909722222,-280.4533503986895,50.06376460033159,-84.18522857772676,6.588000427449864e-12,-1.1760248259393767e-12,1.9775564138085616e-12,6.781166920306204e-13,1.9775564138085616e-12,"(1.0946005558672243e-12, Timestamp('2023-05-04 22:46:42'))","(1.1206602486436713e-12, Timestamp('2023-05-04 22:46:42'))"
60068.94944444444,-290.687924657017,48.54318465484927,-86.3362983285527,6.827796622022139e-12,-1.1402021346419764e-12,2.0279022143115295e-12,6.809474384419296e-13,2.0279022143115295e-12,"(1.1066294231040279e-12, Timestamp('2023-05-04 22:47:12'))","(1.1144703639192828e-12, Timestamp('2023-05-04 22:47:12'))"
60068.949791666666,-297.51475900039077,46.23336614028861,-88.51339586125206,6.987487490644489e-12,-1.0858455178528767e-12,2.0788422342911404e-12,6.841020769928966e-13,2.0788422342911404e-12,"(1.1185903669819426e-12, Timestamp('2023-05-04 22:47:42'))","(1.1089520302772091e-12, Timestamp('2023-05-04 22:47:42'))"
