MJD,UTC,EDR,rho_eff,jb08_rho
60069.810902777775,2023-05-05 19:27:42,-70.65199907124043,1.869497954498271e-14,6.062749571807716e-13
60069.81125,2023-05-05 19:28:12,-52.361082419753075,1.3855083757833878e-14,6.074592561605474e-13
60069.81159722222,2023-05-05 19:28:42,-30.53984411433339,8.081041846370497e-15,6.087621461313447e-13
60069.811944444446,2023-05-05 19:29:12,-5.7462424747645855,1.5204932194192294e-15,6.10163089094439e-13
60069.81229166667,2023-05-05 19:29:42,20.803803633898497,-5.504822064573198e-15,6.116406401146609e-13
60069.81263888889,2023-05-05 19:30:12,46.248837266117334,-1.223774384356026e-14,6.131724702758921e-13
60069.81298611111,2023-05-05 19:30:42,67.77083268761635,-1.7932604137130033e-14,6.147353112529338e-13
60069.81333333333,2023-05-05 19:31:12,84.03475346043706,-2.223614360050058e-14,6.163049749262953e-13
60069.813680555555,2023-05-05 19:31:42,94.36282700672746,-2.4969019191073537e-14,6.178564198495474e-13
60069.81402777778,2023-05-05 19:32:12,98.12236735969782,-2.596381807746383e-14,6.193638688070541e-13
60069.814375,2023-05-05 19:32:42,95.50411946699025,-2.5271012616311816e-14,6.208008955698226e-13
60069.814722222225,2023-05-05 19:33:12,89.25250169634819,-2.361679379898782e-14,6.22140581238243e-13
60069.81506944444,2023-05-05 19:33:42,83.6044303253293,-2.212227729361151e-14,6.233557060561998e-13
60069.815416666665,2023-05-05 19:34:12,80.69220207259059,-2.1351682712694222e-14,6.244190759859665e-13
60069.81576388889,2023-05-05 19:34:42,79.91460033878684,-2.114592422463013e-14,6.253037076275815e-13
60069.81611111111,2023-05-05 19:35:12,79.58471041917801,-2.1058633201300917e-14,6.259829691739244e-13
60069.816458333335,2023-05-05 19:35:42,78.00719679519534,-2.0641212812352682e-14,6.264307753057649e-13
60069.81680555556,2023-05-05 19:36:12,74.06465797871351,-1.9597991339523463e-14,6.266217173011657e-13
60069.81715277778,2023-05-05 19:36:42,67.16124951466918,-1.7771304455606204e-14,6.265312858700362e-13
60069.8175,2023-05-05 19:37:12,56.29029814526439,-1.489477985393712e-14,6.261361141412052e-13
60069.81784722222,2023-05-05 19:37:42,40.41841212660074,-1.0694975342248524e-14,6.254141551508669e-13
60069.81819444445,2023-05-05 19:38:12,20.651337772607803,-5.464478603728394e-15,6.243448349477043e-13
60069.81854166667,2023-05-05 19:38:42,-0.257848497480154,6.822839338537873e-17,6.229092731994166e-13
60069.81888888889,2023-05-05 19:39:12,-20.84074267745018,5.5145963763080095e-15,6.210905954416321e-13
60069.819236111114,2023-05-05 19:39:42,-41.469943802803755,1.0973217478860889e-14,6.18874151829534e-13
60069.81958333333,2023-05-05 19:40:12,-62.93374997749925,1.6652680518382224e-14,6.162475865762581e-13
60069.81993055555,2023-05-05 19:40:42,-85.57489713281393,2.2643675656633734e-14,6.1320095968234e-13
60069.82027777778,2023-05-05 19:41:12,-109.62815020233391,2.900832322550929e-14,6.097267776488784e-13
60069.820625,2023-05-05 19:41:42,-135.47988317906857,3.5848860302387844e-14,6.058200377665858e-13
60069.820972222224,2023-05-05 19:42:12,-162.08597649633884,4.28890060431577e-14,6.014781992152125e-13
60069.82131944445,2023-05-05 19:42:42,-186.01766355335712,4.9221486452618664e-14,5.96701168530775e-13
60069.82166666666,2023-05-05 19:43:12,-203.6904719993472,5.3897826779054976e-14,5.914912509461174e-13
60069.82201388889,2023-05-05 19:43:42,-213.8110133036971,5.6575787985477385e-14,5.858531925736104e-13
60069.82236111111,2023-05-05 19:44:12,-216.5559386089444,5.730211311581601e-14,5.79793971542554e-13
60069.82270833333,2023-05-05 19:44:42,-213.005079139024,5.636253255150199e-14,5.733225283560385e-13
60069.82305555556,2023-05-05 19:45:12,-205.6706443466246,5.4421793291178205e-14,5.664493996903542e-13
60069.82340277778,2023-05-05 19:45:42,-197.58650682494044,5.228267780126374e-14,5.591861780442721e-13
60069.82375,2023-05-05 19:46:12,-191.18070651590824,5.058766127914315e-14,5.515446598900248e-13
60069.82409722222,2023-05-05 19:46:42,-187.1899780035019,4.9531688498616616e-14,5.435354548728442e-13
60069.82444444444,2023-05-05 19:47:12,-184.01304404437545,4.869105106213386e-14,5.351646182043548e-13
60069.824791666666,2023-05-05 19:47:42,-179.59452698007226,4.7521882641959175e-14,5.264324724363598e-13
60069.82513888889,2023-05-05 19:48:12,-173.55354675650597,4.5923399892768454e-14,5.17403360450887e-13
60069.82548611111,2023-05-05 19:48:42,-166.92770612612367,4.4170159267143535e-14,5.081531986378098e-13
60069.825833333336,2023-05-05 19:49:12,-160.80960105732083,4.255126878111506e-14,4.987460566967675e-13
60069.82618055555,2023-05-05 19:49:42,-155.8242511972785,4.1232112707921766e-14,4.89239980588381e-13
60069.826527777775,2023-05-05 19:50:12,-152.31650357693434,4.0303939820058076e-14,4.796884833769103e-13
60069.826875,2023-05-05 19:50:42,-150.35894772410393,3.978595777980576e-14,4.701411475480236e-13
60069.82722222222,2023-05-05 19:51:12,-149.61101150885224,3.958804898134441e-14,4.606439113164877e-13
60069.827569444446,2023-05-05 19:51:42,-149.24613519385457,3.949150032971387e-14,4.512392632689493e-13
60069.82791666667,2023-05-05 19:52:12,-147.97759892046452,3.9155837362001055e-14,4.4196628589506414e-13
60069.82826388889,2023-05-05 19:52:42,-144.82439795136452,3.832147982939813e-14,4.3286082155486546e-13
60069.82861111111,2023-05-05 19:53:12,-139.6254427060485,3.6945802378736615e-14,4.239555468038379e-13
60069.82895833333,2023-05-05 19:53:42,-132.9866902269423,3.518914519376513e-14,4.1528005981975307e-13
60069.829305555555,2023-05-05 19:54:12,-125.78061456233264,3.328237059544647e-14,4.068609556938071e-13
60069.82965277778,2023-05-05 19:54:42,-118.38441243767738,3.1325287296337486e-14,3.987219513231819e-13
60069.83,2023-05-05 19:55:12,-110.43854321539402,2.922275849983577e-14,3.908840228221215e-13
60069.830347222225,2023-05-05 19:55:42,-101.36597023159266,2.6822096542889513e-14,3.83365535294516e-13
60069.83069444444,2023-05-05 19:56:12,-91.29020738974214,2.4155984009561797e-14,3.761824800670108e-13
60069.831041666665,2023-05-05 19:56:42,-81.56815482676029,2.1583465521911857e-14,3.6934859352731366e-13
60069.83138888889,2023-05-05 19:57:12,-73.47105073928833,1.9440918994159e-14,3.6287551389594397e-13
60069.83173611111,2023-05-05 19:57:42,-66.16681478917599,1.7508170544375042e-14,3.5677294461829e-13
60069.832083333335,2023-05-05 19:58:12,-57.54894655197859,1.522782642766705e-14,3.510488266883164e-13
60069.83243055556,2023-05-05 19:58:42,-46.907163213938475,1.2411941181077032e-14,3.457095795814978e-13
60069.83277777778,2023-05-05 19:59:12,-35.5575220733881,9.40875214531408e-15,3.4076028194153745e-13
60069.833125,2023-05-05 19:59:42,-24.80680722370744,6.5640429106034876e-15,3.3620474053199866e-13
60069.83347222222,2023-05-05 20:00:12,-14.533349625766276,3.8456190560131086e-15,3.320456214483362e-13
60069.83381944445,2023-05-05 20:00:42,-3.746192529797554,9.912669653623534e-16,3.282845285381253e-13
60069.83416666667,2023-05-05 20:01:12,7.891067825257778,-2.0880279895904058e-15,3.2492208923025195e-13
60069.83451388889,2023-05-05 20:01:42,18.867832344025373,-4.99255144039231e-15,3.219579430975695e-13
60069.834861111114,2023-05-05 20:02:12,25.632109079509977,-6.782423161912544e-15,3.1939059130288986e-13
60069.83520833333,2023-05-05 20:02:42,24.945234168320894,-6.600671582573739e-15,3.1721706928530603e-13
60069.83555555555,2023-05-05 20:03:12,17.149091958999634,-4.537761529794133e-15,3.1543224541760483e-13
60069.83590277778,2023-05-05 20:03:42,4.741804953664541,-1.254712503260807e-15,3.140277548357549e-13
60069.83625,2023-05-05 20:04:12,-10.902319349348543,2.8848247736546574e-15,3.129899610202899e-13
60069.836597222224,2023-05-05 20:04:42,-29.43847096338868,7.789611330617604e-15,3.122967764202504e-13
60069.83694444445,2023-05-05 20:05:12,-49.83060347661376,1.318550253291627e-14,3.119179088958281e-13
60069.83729166666,2023-05-05 20:05:42,-69.446722086519,1.8376055397448183e-14,3.118923797917951e-13
60069.83763888889,2023-05-05 20:06:12,-81.47490881383419,2.155879201900719e-14,3.142268552459813e-13
60069.83798611111,2023-05-05 20:06:42,-266.83475775271654,7.060621643624599e-14,3.1604428228440686e-13
60069.83833333333,2023-05-05 20:07:12,-480.8006972372532,1.2722299889915998e-13,3.216427520842374e-13
60069.83868055556,2023-05-05 20:07:42,-530.2635821886361,1.4031120071308923e-13,3.220817775751018e-13
60069.83902777778,2023-05-05 20:08:12,-567.5292645059526,1.5017194319469364e-13,3.2127201954231716e-13
60069.839375,2023-05-05 20:08:42,-600.9817288145423,1.5902368333226212e-13,3.203579303760961e-13
60069.83972222222,2023-05-05 20:09:12,-630.086704518646,1.6672504964316846e-13,3.1963811123597216e-13
60069.84006944444,2023-05-05 20:09:42,-654.6766775101423,1.7323171680235475e-13,3.1921817202689294e-13
60069.840416666666,2023-05-05 20:10:12,-674.4960135668516,1.7847604232811533e-13,3.1914225073862223e-13
60069.84076388889,2023-05-05 20:10:42,-688.5723080262542,1.8220072160749902e-13,3.19430210598857e-13
60069.84111111111,2023-05-05 20:11:12,-695.6708592996001,1.8407904455092203e-13,3.2009080604078496e-13
60069.841458333336,2023-05-05 20:11:42,-695.2309375889599,1.8396263839837256e-13,3.2112714801585335e-13
60069.84180555555,2023-05-05 20:12:12,-687.5589928254485,1.819325917994156e-13,3.2253922210769853e-13
60069.842152777775,2023-05-05 20:12:42,-673.9681662321091,1.7833637048222836e-13,3.243251066685341e-13
60069.8425,2023-05-05 20:13:12,-656.9648582004011,1.7383718432998236e-13,3.264816180090127e-13
60069.84284722222,2023-05-05 20:13:42,-638.688625715673,1.6900117406908626e-13,3.290045917110569e-13
60069.843194444446,2023-05-05 20:14:12,-619.3534974865615,1.6388497309112985e-13,3.318889819234842e-13
60069.84354166667,2023-05-05 20:14:42,-597.734774723649,1.5816451811244235e-13,3.351289463011049e-13
60069.84388888889,2023-05-05 20:15:12,-572.3495069108903,1.5144741075890658e-13,3.387178365027635e-13
60069.84423611111,2023-05-05 20:15:42,-542.3320446163416,1.435045945475347e-13,3.4264817475421756e-13
60069.84458333333,2023-05-05 20:16:12,-507.6553786098957,1.3432892265996328e-13,3.469116145030432e-13
60069.844930555555,2023-05-05 20:16:42,-468.7813774943352,1.2404260853947764e-13,3.5149881646100297e-13
60069.84527777778,2023-05-05 20:17:12,-426.55368062853813,1.128688846602455e-13,3.5639936364452455e-13
60069.845625,2023-05-05 20:17:42,-381.891279630363,1.0105092219539319e-13,3.6160165699733985e-13
60069.845972222225,2023-05-05 20:18:12,-335.66086799278855,8.881805389326475e-14,3.670927975433708e-13
60069.84631944444,2023-05-05 20:18:42,-289.63645031675696,7.663969293626537e-14,3.728585011335289e-13
60069.846666666665,2023-05-05 20:19:12,-246.2947749644518,6.517120308731422e-14,3.7888295933729365e-13
60069.84701388889,2023-05-05 20:19:42,-206.76344952732325,5.471095666614813e-14,3.8514874072486834e-13
60069.84736111111,2023-05-05 20:20:12,-170.52733839675784,4.512264543248346e-14,3.9163664538854035e-13
60069.847708333335,2023-05-05 20:20:42,-137.16798634454608,3.629554340496504e-14,3.983256550316966e-13
60069.84805555556,2023-05-05 20:21:12,-106.7070254124701,2.8235374562870877e-14,4.051928985257923e-13
60069.84840277778,2023-05-05 20:21:42,-79.01485165208578,2.0907844856535527e-14,4.1221353217198835e-13
60069.84875,2023-05-05 20:22:12,-53.85817253217101,1.4251223561329432e-14,4.193607170811252e-13
60069.84909722222,2023-05-05 20:22:42,-31.156941540539265,8.244329848293097e-15,4.266055336467966e-13
60069.84944444445,2023-05-05 20:23:12,-11.24846087768674,2.9764160786002774e-15,4.339169496432623e-13
60069.84979166667,2023-05-05 20:23:42,5.519740529358387,-1.4605593280653844e-15,4.41261725839222e-13
60069.85013888889,2023-05-05 20:24:12,19.466435115784407,-5.1509456361789146e-15,4.486042635060279e-13
60069.850486111114,2023-05-05 20:24:42,30.457511354237795,-8.059256061309877e-15,4.559063697687341e-13
60069.85083333333,2023-05-05 20:25:12,36.7394069544971,-9.721486589736207e-15,4.631267085869108e-13
60069.85118055555,2023-05-05 20:25:42,36.61106430366635,-9.687526287641848e-15,4.702194396173631e-13
60069.85152777778,2023-05-05 20:26:12,29.8906566016376,-7.909262598362687e-15,4.771290891376281e-13
60069.851875,2023-05-05 20:26:42,17.567710649222136,-4.648530764263577e-15,4.838182491092245e-13
60069.852222222224,2023-05-05 20:27:12,1.4103582464158535,-3.731899863336613e-16,4.902901830927653e-13
60069.85256944445,2023-05-05 20:27:42,-16.73391878977418,4.427904002642365e-15,4.965414530702936e-13
60069.85291666666,2023-05-05 20:28:12,-35.05113523080945,9.274758885557756e-15,5.025656262553751e-13
60069.85326388889,2023-05-05 20:28:42,-51.78941073641181,1.3703815703610326e-14,5.083553585860887e-13
60069.85361111111,2023-05-05 20:29:12,-66.17126235365868,1.7509347398931488e-14,5.13903389686435e-13
60069.85395833333,2023-05-05 20:29:42,-78.60010442510247,2.079810003647781e-14,5.192030184493933e-13
60069.85430555556,2023-05-05 20:30:12,-89.90456792339683,2.378933477358015e-14,5.242484781098035e-13
60069.85465277778,2023-05-05 20:30:42,-100.7134163044393,2.6649426519670087e-14,5.290350962364543e-13
60069.855,2023-05-05 20:31:12,-111.3743882998824,2.94703892101026e-14,5.335595124012918e-13
60069.85534722222,2023-05-05 20:31:42,-121.86544208601116,3.224639043462885e-14,5.378197642092034e-13
60069.85569444444,2023-05-05 20:32:12,-131.9905263595283,3.4925553740309194e-14,5.418154305921208e-13
60069.856041666666,2023-05-05 20:32:42,-141.5410299114883,3.7452679241289615e-14,5.455476823433116e-13
60069.85638888889,2023-05-05 20:33:12,-150.69982004910707,3.987615481919822e-14,5.490193445987089e-13
60069.85673611111,2023-05-05 20:33:42,-160.25905641913414,4.240559108076971e-14,5.522349417611553e-13
60069.857083333336,2023-05-05 20:34:12,-170.82011861726642,4.520011698750718e-14,5.552006319293998e-13
60069.85743055555,2023-05-05 20:34:42,-182.5313244536519,4.8298978398881327e-14,5.579242016117791e-13
60069.857777777775,2023-05-05 20:35:12,-195.80154873803255,5.181036625506465e-14,5.604150277253916e-13
60069.858125,2023-05-05 20:35:42,-210.99454263597727,5.5830531485813816e-14,5.626839728732197e-13
60069.85847222222,2023-05-05 20:36:12,-227.69820903986692,6.025043050993141e-14,5.647433017675957e-13
60069.858819444446,2023-05-05 20:36:42,-245.2563691176474,6.489643413072995e-14,5.666066214310173e-13
60069.85916666667,2023-05-05 20:37:12,-263.3588405735791,6.968646609063291e-14,5.682887827428146e-13
60069.85951388889,2023-05-05 20:37:42,-281.9292568452656,7.460031929938542e-14,5.698057258952503e-13
60069.85986111111,2023-05-05 20:38:12,-300.34386337175965,7.947294423381343e-14,5.711743924535358e-13
60069.86020833333,2023-05-05 20:38:42,-317.0905294455588,8.39042212509102e-14,5.724125541403701e-13
60069.860555555555,2023-05-05 20:39:12,-331.0891828611493,8.760835620394788e-14,5.735387333045382e-13
60069.86090277778,2023-05-05 20:39:42,-342.0683256983757,9.05135089733186e-14,5.745720928302709e-13
60069.86125,2023-05-05 20:40:12,-349.5527809150517,9.249394461591109e-14,5.755322988333253e-13
60069.861597222225,2023-05-05 20:40:42,-352.82354374602437,9.335940978356852e-14,5.764393802207585e-13
60069.86194444444,2023-05-05 20:41:12,-351.6596433073282,9.305143413985205e-14,5.773136533773059e-13
60069.862291666665,2023-05-05 20:41:42,-346.71136163920164,9.174208655189264e-14,5.781756288009297e-13
60069.86263888889,2023-05-05 20:42:12,-339.574560508132,8.985364244675949e-14,5.790458937311309e-13
60069.86298611111,2023-05-05 20:42:42,-332.5499435290694,8.799488299959234e-14,5.799449942490746e-13
60069.863333333335,2023-05-05 20:43:12,-327.25621013715863,8.659412663346923e-14,5.808932784967248e-13
60069.86368055556,2023-05-05 20:43:42,-322.55346654355526,8.534975002072734e-14,5.819107887514886e-13
60069.86402777778,2023-05-05 20:44:12,-317.67369248345494,8.40585299924628e-14,5.830172813153543e-13
60069.864375,2023-05-05 20:44:42,-314.21771378815174,8.314405549965417e-14,5.842321737056698e-13
60069.86472222222,2023-05-05 20:45:12,-312.67185650765896,8.27350115855657e-14,5.855744906346122e-13
60069.86506944445,2023-05-05 20:45:42,-312.40467488765717,8.26643135871171e-14,5.870628032439263e-13
60069.86541666667,2023-05-05 20:46:12,-313.4010891728103,8.292797130273932e-14,5.887152650691617e-13
60069.86576388889,2023-05-05 20:46:42,-316.2640713378787,8.368553504781658e-14,5.90549680719579e-13
60069.866111111114,2023-05-05 20:47:12,-321.45142614096403,8.505814294583886e-14,5.925834933213136e-13
60069.86645833333,2023-05-05 20:47:42,-328.67511774227023,8.696957883584831e-14,5.948339161277657e-13
60069.86680555555,2023-05-05 20:48:12,-337.1010489203036,8.919913515543569e-14,5.973181074505266e-13
60069.86715277778,2023-05-05 20:48:42,-345.61827535554767,9.145284879524818e-14,6.000535101048047e-13
60069.8675,2023-05-05 20:49:12,-353.2060535699129,9.346062437660702e-14,6.030584018853989e-13
60069.867847222224,2023-05-05 20:49:42,-359.2274967096746,9.505393748605793e-14,6.06352863691723e-13
60069.86819444445,2023-05-05 20:50:12,-363.25515995174646,9.611968343683687e-14,6.099605189919535e-13
60069.86854166666,2023-05-05 20:50:42,-364.9514826759696,9.656854148824267e-14,6.139117956094766e-13
60069.86888888889,2023-05-05 20:51:12,-363.83631913363934,9.627346194502758e-14,6.182508309059698e-13
60069.86923611111,2023-05-05 20:51:42,-358.647861354053,9.490056219223266e-14,6.230510293403471e-13
60069.86958333333,2023-05-05 20:52:12,-347.64360293000937,9.198876367485792e-14,6.284558308686495e-13
60069.86993055556,2023-05-05 20:52:42,-328.4527645111084,8.69107427213296e-14,6.348065846625591e-13
60069.87027777778,2023-05-05 20:53:12,-292.6150207519531,7.74278420911553e-14,6.431610017592404e-13
60069.870625,2023-05-05 20:53:42,-200.6146423369646,5.3083942198604356e-14,6.570782581147434e-13
60069.87097222222,2023-05-05 20:54:12,-391.133531589061,1.034964823152592e-13,6.372427171739045e-13
60069.87131944444,2023-05-05 20:54:42,-453.2216274924576,1.1992539725269107e-13,6.196881213896038e-13
60069.871666666666,2023-05-05 20:55:12,-431.4164089523256,1.14155594275558e-13,6.137507724222493e-13
60069.87201388889,2023-05-05 20:55:42,-398.0461642444134,1.0532560998033042e-13,6.103804487386496e-13
60069.87236111111,2023-05-05 20:56:12,-361.2688373997807,9.559408954045902e-14,6.080397864601815e-13
60069.872708333336,2023-05-05 20:56:42,-322.789747800678,8.541227158171415e-14,6.062998236098682e-13
60069.87305555555,2023-05-05 20:57:12,-282.6744012646377,7.47974893704569e-14,6.049955919958535e-13
60069.873402777775,2023-05-05 20:57:42,-241.88955852016807,6.400555409790539e-14,6.04048436076183e-13
60069.87375,2023-05-05 20:58:12,-202.6955419629812,5.363456180533786e-14,6.034138394039576e-13
60069.87409722222,2023-05-05 20:58:42,-167.19639356806874,4.4241255715895e-14,6.030624550015385e-13
60069.874444444446,2023-05-05 20:59:12,-136.28006198257208,3.6060592830277725e-14,6.029721191082922e-13
60069.87479166667,2023-05-05 20:59:42,-109.19554519280793,2.8893853119773285e-14,6.03124033539326e-13
60069.87513888889,2023-05-05 21:00:12,-84.98784378543496,2.2488337513830483e-14,6.035009117575317e-13
60069.87548611111,2023-05-05 21:00:42,-63.53150423616171,1.6810850192071896e-14,6.040859288866912e-13
60069.87583333333,2023-05-05 21:01:12,-44.6904312223196,1.1825379444894072e-14,6.048621463295093e-13
60069.876180555555,2023-05-05 21:01:42,-27.656590573489662,7.318114163111014e-15,6.058121118442477e-13
60069.87652777778,2023-05-05 21:02:12,-11.34166905656457,3.001079570369124e-15,6.069176440283269e-13
60069.876875,2023-05-05 21:02:42,4.786390122026205,-1.2665100294665475e-15,6.081597669173614e-13
60069.877222222225,2023-05-05 21:03:12,20.514536667615175,-5.4282801395209e-15,6.095185758838619e-13
60069.87756944444,2023-05-05 21:03:42,35.26957979425788,-9.332560741118322e-15,6.109732078835815e-13
60069.877916666665,2023-05-05 21:04:12,48.62353811040521,-1.2866105167981528e-14,6.125018312842349e-13
60069.87826388889,2023-05-05 21:04:42,60.606206472963095,-1.6036797333484867e-14,6.14081613949299e-13
60069.87861111111,2023-05-05 21:05:12,72.13208133354783,-1.908661896046235e-14,6.156887951844256e-13
60069.878958333335,2023-05-05 21:05:42,85.28851794078946,-2.2567897855476153e-14,6.172987528346732e-13
60069.87930555556,2023-05-05 21:06:12,100.39393694326282,-2.656489019797003e-14,6.188862128305878e-13
60069.87965277778,2023-05-05 21:06:42,113.8330780789256,-3.01209745541963e-14,6.204253860208922e-13
60069.88,2023-05-05 21:07:12,122.30717730149628,-3.23632764523828e-14,6.218899780843232e-13
60069.88034722222,2023-05-05 21:07:42,125.73937671631576,-3.327145879255484e-14,6.232531564211758e-13
60069.88069444445,2023-05-05 21:08:12,126.90883665531874,-3.3580905516295694e-14,6.244877248772576e-13
60069.88104166667,2023-05-05 21:08:42,128.5009615123272,-3.400219213275532e-14,6.25566421586364e-13
60069.88138888889,2023-05-05 21:09:12,127.74310299754144,-3.3801657829152326e-14,6.264622561460122e-13
60069.881736111114,2023-05-05 21:09:42,120.5029328763485,-3.188586161535496e-14,6.271485919119058e-13
60069.88208333333,2023-05-05 21:10:12,108.56492463499308,-2.872698680906767e-14,6.275990520086954e-13
60069.88243055555,2023-05-05 21:10:42,96.2297217324376,-2.5463011706056656e-14,6.277878993107194e-13
60069.88277777778,2023-05-05 21:11:12,85.32838776707649,-2.257844767142894e-14,6.276903960328482e-13
60069.883125,2023-05-05 21:11:42,75.85594703257084,-2.0071978100849878e-14,6.272830642905356e-13
60069.883472222224,2023-05-05 21:12:12,67.26842411607504,-1.779966355382512e-14,6.26543892909439e-13
60069.88381944445,2023-05-05 21:12:42,59.11178753525019,-1.5641364340230045e-14,6.254525522811969e-13
60069.88416666666,2023-05-05 21:13:12,51.26810988038778,-1.3565876098669717e-14,6.239905430476697e-13
60069.88451388889,2023-05-05 21:13:42,43.18261011317372,-1.1426400149707365e-14,6.221413721884927e-13
60069.88486111111,2023-05-05 21:14:12,33.64238582551479,-8.901994609073034e-15,6.198907729923946e-13
60069.88520833333,2023-05-05 21:14:42,21.553286351263523,-5.703140077575618e-15,6.172267524786757e-13
60069.88555555556,2023-05-05 21:15:12,5.845340650528669,-1.5467152427619315e-15,6.141397019345144e-13
60069.88590277778,2023-05-05 21:15:42,-14.624727591872215,3.8697982615510885e-15,6.106224694128709e-13
60069.88625,2023-05-05 21:16:12,-39.39393897727132,1.0423893068245412e-14,6.066703120198402e-13
60069.88659722222,2023-05-05 21:16:42,-65.21282217279077,1.7255737878861886e-14,6.02280923516644e-13
60069.88694444444,2023-05-05 21:17:12,-88.40309695526958,2.3392035767104473e-14,5.974544632339045e-13
60069.887291666666,2023-05-05 21:17:42,-108.49221670627594,2.870774781713548e-14,5.92193625380713e-13
60069.88763888889,2023-05-05 21:18:12,-127.4129467755556,3.371429634047809e-14,5.865034967599263e-13
60069.88798611111,2023-05-05 21:18:42,-146.6718602143228,3.8810330388054044e-14,5.803912775109693e-13
60069.888333333336,2023-05-05 21:19:12,-166.65545980632305,4.409812111611065e-14,5.738660013488869e-13
60069.88868055555,2023-05-05 21:19:42,-186.82418870553377,4.943489826574023e-14,5.669381093858169e-13
60069.889027777775,2023-05-05 21:20:12,-206.13091068342328,5.454358276443881e-14,5.596190096717637e-13
60069.889375,2023-05-05 21:20:42,-223.3393677137792,5.909705267912342e-14,5.519202288071534e-13
60069.88972222222,2023-05-05 21:21:12,-237.7950359880924,6.292211674312593e-14,5.438520476954401e-13
60069.890069444446,2023-05-05 21:21:42,-249.48936242237687,6.601651175466485e-14,5.35419458491748e-13
60069.89041666667,2023-05-05 21:22:12,-258.5611010976136,6.841695294812592e-14,5.266261477222455e-13
60069.89076388889,2023-05-05 21:22:42,-265.1622383482754,7.016365689843185e-14,5.175438494015213e-13
60069.89111111111,2023-05-05 21:23:12,-269.3687301687896,7.127672205687634e-14,5.082464610975379e-13
60069.89145833333,2023-05-05 21:23:42,-271.2307413928211,7.176942236547901e-14,4.987973716095439e-13
60069.891805555555,2023-05-05 21:24:12,-271.11729688197374,7.173940420834743e-14,4.89254250175551e-13
60069.89215277778,2023-05-05 21:24:42,-269.6305733025074,7.134600745705181e-14,4.79670352734986e-13
60069.8925,2023-05-05 21:25:12,-267.0881851352751,7.067327497380122e-14,4.7009508293668e-13
60069.892847222225,2023-05-05 21:25:42,-263.3293591141701,6.967866510427933e-14,4.605742227882556e-13
60069.89319444444,2023-05-05 21:26:12,-258.0105136334896,6.827126391575837e-14,4.511501120322946e-13
60069.893541666665,2023-05-05 21:26:42,-250.88582987338305,6.638602614597697e-14,4.4186171236836113e-13
60069.89388888889,2023-05-05 21:27:12,-242.3206395469606,6.411962094787506e-14,4.3274474957430647e-13
60069.89423611111,2023-05-05 21:27:42,-233.316353648901,6.17370281989896e-14,4.238317394827433e-13
60069.894583333335,2023-05-05 21:28:12,-224.75327069684863,5.947118062588427e-14,4.1515208959460937e-13
60069.89493055556,2023-05-05 21:28:42,-216.73421792685983,5.734928698556543e-14,4.06732177414316e-13
60069.89527777778,2023-05-05 21:29:12,-209.0275996401906,5.531006554633912e-14,3.9859549337317123e-13
60069.895625,2023-05-05 21:29:42,-201.6815639063716,5.336625660128746e-14,3.9076279358988006e-13
60069.89597222222,2023-05-05 21:30:12,-194.84624191373587,5.1557585841570606e-14,3.8325224627704136e-13
60069.89631944445,2023-05-05 21:30:42,-188.3701622337103,4.984397293972365e-14,3.760795913320819e-13
60069.89666666667,2023-05-05 21:31:12,-182.03027264773849,4.8166396824606506e-14,3.692583046365134e-13
60069.89701388889,2023-05-05 21:31:42,-175.8607253246009,4.6533894382721464e-14,3.6279978170410737e-13
60069.897361111114,2023-05-05 21:32:12,-170.07583877816796,4.500317569001242e-14,3.5671353070551686e-13
60069.89770833333,2023-05-05 21:32:42,-164.79934921488166,4.3606982153358394e-14,3.510073187709171e-13
60069.89805555555,2023-05-05 21:33:12,-159.8676591962576,4.230202482402074e-14,3.456873532913071e-13
60069.89840277778,2023-05-05 21:33:42,-154.6714194305241,4.092706590695938e-14,3.407584572574989e-13
60069.89875,2023-05-05 21:34:12,-148.38393504545093,3.9263356549637185e-14,3.3622420909694646e-13
60069.899097222224,2023-05-05 21:34:42,-140.58038461953402,3.7198486234451124e-14,3.3208706714195067e-13
60069.89944444445,2023-05-05 21:35:12,-131.33649919182062,3.475249388803482e-14,3.283484905196984e-13
60069.89979166666,2023-05-05 21:35:42,-121.358850043267,3.2112342877571e-14,3.2500896878425474e-13
60069.90013888889,2023-05-05 21:36:12,-112.66475681215525,2.981182913055137e-14,3.2206796356160503e-13
60069.90048611111,2023-05-05 21:36:42,-107.74718384817244,2.851060726590294e-14,3.195237462649851e-13
60069.90083333333,2023-05-05 21:37:12,-108.4885233193636,2.870677052288074e-14,3.17373025812404e-13
60069.90118055556,2023-05-05 21:37:42,-115.01999993994832,3.043504181634041e-14,3.1561026138347677e-13
60069.90152777778,2023-05-05 21:38:12,-125.12219793722034,3.3108149264127307e-14,3.142264189669696e-13
60069.901875,2023-05-05 21:38:42,-136.6920712068677,3.616961315697484e-14,3.132067826163844e-13
60069.90222222222,2023-05-05 21:39:12,-149.03553081676364,3.943577303857482e-14,3.1252759507037156e-13
60069.90256944444,2023-05-05 21:39:42,-161.76565340161324,4.280424646406012e-14,3.121582016466982e-13
60069.902916666666,2023-05-05 21:40:12,-171.53163616731763,4.538838916973788e-14,3.121745747458527e-13
60069.90326388889,2023-05-05 21:40:42,-157.31851672753692,4.1627505108564044e-14,3.158523356703057e-13
