MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60068.93138888889,-209.82448543980718,-162.21828197162938,-162.21828197162938,4.949687532584995e-12,3.826673546461142e-12,3.826673546461142e-12,6.302025000720577e-13,3.826673546461142e-12
60068.93173611111,-218.9664487875998,-163.4793523453176,-163.4793523453176,5.164498509173171e-12,3.8557910407861574e-12,3.8557910407861574e-12,6.428615274044357e-13,3.8557910407861574e-12
60068.93208333333,-231.52624013647437,-164.95863251469058,-164.95863251469058,5.459862159020183e-12,3.890061856227535e-12,3.890061856227535e-12,6.551263192862786e-13,3.890061856227535e-12
60068.93243055556,-247.0750274732709,-166.70578985423484,-166.70578985423484,5.825634506565984e-12,3.930656253490576e-12,3.930656253490576e-12,6.669614784437317e-13,3.930656253490576e-12
60068.93277777778,-263.72575283423066,-168.72703908298476,-168.72703908298476,6.217302298601804e-12,3.9777192657643165e-12,3.9777192657643165e-12,6.783310869456664e-13,3.9777192657643165e-12
60068.933125,-279.5535022765398,-170.98880363795527,-170.98880363795527,6.589487720615131e-12,4.030457900757745e-12,4.030457900757745e-12,6.89199897208814e-13,4.030457900757745e-12
60068.93347222222,-293.7586696706712,-173.44420095860957,-173.44420095860957,6.9233609464643056e-12,4.087766358193831e-12,4.087766358193831e-12,6.9953416841687e-13,4.087766358193831e-12
60068.93381944444,-306.908027369529,-176.0611387313727,-176.0611387313727,7.232300351091408e-12,4.148888011740811e-12,4.148888011740811e-12,7.093021573597045e-13,4.148888011740811e-12
60068.934166666666,-320.6311705186963,-178.8413316503597,-178.8413316503597,7.554719893852339e-12,4.213864060304246e-12,4.213864060304246e-12,7.184746071110901e-13,4.213864060304246e-12
60068.93451388889,-336.43354795500636,-181.8147696938436,-181.8147696938436,7.926088851048999e-12,4.283401663674578e-12,4.283401663674578e-12,7.270250445957656e-13,4.283401663674578e-12
60068.93486111111,-354.94155840575695,-185.0208213366568,-185.0208213366568,8.361153301263319e-12,4.3584286327862915e-12,4.3584286327862915e-12,7.349300533825871e-13,4.3584286327862915e-12
60068.935208333336,-376.1621823608875,-188.49611880982465,-188.49611880982465,8.860064696761844e-12,4.439807843685047e-12,4.439807843685047e-12,7.421695511177379e-13,4.439807843685047e-12
60068.93555555555,-399.895295586437,-192.271104109407,-192.271104109407,9.418099168645116e-12,4.528256135426018e-12,4.528256135426018e-12,7.487269772223153e-13,4.528256135426018e-12
60068.935902777775,-426.07301641628146,-196.37289204461533,-196.37289204461533,1.0033650358096155e-11,4.624411456882252e-12,4.624411456882252e-12,7.545895281606899e-13,4.624411456882252e-12
60068.93625,-453.5587281137705,-200.8071305975318,-200.8071305975318,1.0679949983406662e-11,4.728406660835102e-12,4.728406660835102e-12,7.597481388738727e-13,4.728406660835102e-12
60068.93659722222,-479.38932417333126,-205.52886269203688,-205.52886269203688,1.1287234279985743e-11,4.839182492235184e-12,4.839182492235184e-12,7.641976406102193e-13,4.839182492235184e-12
60068.936944444446,-502.2166216298938,-210.47365867433447,-210.47365867433447,1.1823782386258538e-11,4.955221772884582e-12,4.955221772884582e-12,7.679368546174442e-13,4.955221772884582e-12
60068.93729166667,-523.0798718370497,-219.19165653828532,-215.5983506933954,1.2314085545615602e-11,5.160100693644122e-12,5.075508878994218e-12,7.709686137342856e-13,5.075508878994218e-12
60068.93763888889,-541.8609857335687,-228.4658268165464,-220.86065125855947,1.2755382213041072e-11,5.378074857554675e-12,5.1990493812914705e-12,7.732996297592742e-13,5.1990493812914705e-12
60068.93798611111,-557.1450006812811,-238.0136368524283,-226.19849807479315,1.311438238232637e-11,5.602494578743484e-12,5.324383409046749e-12,7.749402993702461e-13,5.324383409046749e-12
60068.93833333333,-568.3055236153305,-247.46487975238512,-231.54392034886405,1.3376360511504014e-11,5.8246476726917364e-12,5.449911753681617e-12,7.759046576583764e-13,5.449911753681617e-12
60068.938680555555,-575.851581081748,-256.51157937782506,-236.8409612832161,1.3553316274584056e-11,6.037289255800793e-12,5.5743190789160236e-12,7.762102027392875e-13,5.5743190789160236e-12
60068.93902777778,-580.4083171933889,-265.05993693737935,-242.0465272818551,1.3659975797489137e-11,6.238215780498881e-12,5.696592565255705e-12,7.758776428235703e-13,5.696592565255705e-12
60068.939375,-582.2759992964566,-273.18722285168866,-247.12457910296854,1.3703414345386016e-11,6.429249553691468e-12,5.815885433143094e-12,7.749306081841234e-13,5.815885433143094e-12
