utc,x_TLE,y_TLE,z_TLE
2020-03-03 01:39:59.979,-21739.729106033017,-14970.356971411327,-96.06723054252582
2020-03-03 01:44:59.979,-21324.595049198695,-15552.050754611148,-1021.1593084279559
2020-03-03 01:49:59.979,-20867.948753735112,-16103.470126259695,-1944.2637542531477
2020-03-03 01:54:59.979,-20370.7599099114,-16623.603981302473,-2863.5907780419925
2020-03-03 01:59:59.979,-19834.07418569048,-17111.50688082682,-3777.3651885799254
2020-03-03 02:04:59.979,-19259.01050038125,-17566.300444503086,-4683.829876289488
2020-03-03 02:09:59.979,-18646.75818167158,-17987.17457551663,-5581.2492023956875
2020-03-03 02:14:59.979,-17998.574016804097,-18373.388519686363,-6467.912288318815
2020-03-03 02:19:59.979,-17315.779208540614,-18724.27176100209,-7342.136199890875
2020-03-03 02:24:59.979,-16599.75624639011,-19039.22475630701,-8202.269021644262
2020-03-03 02:29:59.979,-15851.945703354231,-19317.719512296353,-9046.692817059618
2020-03-03 02:34:59.979,-15073.842968178395,-19559.300008403636,-9873.826471280438
2020-03-03 02:39:59.979,-14266.994922788623,-19763.582469497545,-10682.128413404542
2020-03-03 02:44:59.979,-13432.996574253462,-19930.25549261794,-11470.099216037706
2020-03-03 02:49:59.979,-12573.487650237568,-20059.080032238682,-12236.284070344407
2020-03-03 02:54:59.979,-11690.149166515004,-20149.88924875945,-12979.275135351716
2020-03-03 02:59:59.979,-10784.699974692272,-20202.58822509837,-13697.713760749519
2020-03-03 03:04:59.979,-9858.893297858043,-20217.15355638676,-14390.292582885106
2020-03-03 03:09:59.979,-8914.51326142928,-20193.632817855014,-15055.757494071902
2020-03-03 03:14:59.979,-7953.371426012095,-20132.14391604956,-15692.909485715907
2020-03-03 03:19:59.979,-6977.303328640968,-20032.8743285362,-16300.606366113374
2020-03-03 03:24:59.979,-5988.165038305136,-19896.08023722649,-16877.764354085437
2020-03-03 03:29:59.979,-4987.829731220628,-19722.08556041625,-17423.35954989452
2020-03-03 03:34:59.979,-3978.184290866601,-19511.280888548896,-17936.42928512744
2020-03-03 03:39:59.979,-2961.1259373714706,-19264.122328614878,-18416.07335343848
2020-03-03 03:44:59.979,-1938.5588904179226,-18981.130261975246,-18861.455124219046
2020-03-03 03:49:59.979,-912.3910694344063,-18662.888020254395,-19271.802541400953
2020-03-03 03:54:59.979,115.46916554446518,-18310.040483785968,-19646.409009711042
2020-03-03 03:59:59.979,1143.1162293274565,-17923.292606922958,-19984.634170773003
2020-03-03 04:04:59.979,2168.6504806514376,-17503.40787433467,-20285.90457150583
2020-03-03 04:09:59.979,3190.181342542073,-17051.20669222005,-20549.71422729178
2020-03-03 04:14:59.978,4205.830371891553,-16567.564718161222,-20775.625082387334
2020-03-03 04:19:59.978,5213.734276463107,-16053.411133136844,-20963.26737002839
2020-03-03 04:24:59.978,6212.047877780201,-15509.726859002725,-21112.33987463642
2020-03-03 04:29:59.978,7198.947018579259,-14937.542724537845,-21222.610098469795
2020-03-03 04:34:59.978,8172.631413737186,-14337.937583002913,-21293.914334929395
2020-03-03 04:39:59.978,9131.327443492679,-13712.036383545046,-21326.15765100947
2020-03-03 04:44:59.978,10073.290888708189,-13061.008199802896,-21319.313780148153
2020-03-03 04:49:59.978,10996.809606734172,-12386.064216840172,-21273.424928484714
2020-03-03 04:54:59.978,11900.206147831655,-11688.455679378787,-21188.601495529343
2020-03-03 04:59:59.978,12781.840311399292,-10969.471802908456,-21065.02171123446
2020-03-03 05:04:59.978,13640.111641554344,-10230.437649489852,-20902.931190937343
2020-03-03 05:09:59.978,14473.461861603058,-9472.711969854836,-20702.64240954863
2020-03-03 05:14:59.978,15280.377246932916,-8697.685013267332,-20464.5340962092
2020-03-03 05:19:59.978,16059.390935840758,-7906.776306477026,-20189.050550484146
2020-03-03 05:24:59.978,16809.08517776451,-7101.432402988727,-19876.700881011766
2020-03-03 05:29:59.978,17528.093518324575,-6283.1246037698365,-19528.058167373776
2020-03-03 05:34:59.978,18215.10292050332,-5453.346650435304,-19143.758545806704
2020-03-03 05:39:59.978,18868.855821186873,-4613.612391888923,-18724.500219234003
